year,gennme,state,quarter,suppression,totalRX
2016,Meloxicam,MI,3,F,39639
2016,Meloxicam,MI,3,T,0
2016,Nabumetone,MI,3,F,1497
2016,Nabumetone,MI,3,T,0
2016,Naproxen,MI,3,F,61443
2016,Naproxen,MI,3,T,0
2016,Naproxen Sodium,MI,3,F,3959
2016,Naproxen Sodium,MI,3,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MI,3,T,0
2016,Oxaprozin,MI,3,F,147
2016,Oxaprozin,MI,3,T,0
2016,Piroxicam,MI,3,F,190
2016,Piroxicam,MI,3,T,0
2016,Salsalate,MI,3,T,0
2016,Sulindac,MI,3,F,843
2016,Sulindac,MI,3,T,0
2016,Tolmetin Sodium,MI,3,T,0
2016,Aspirin,MI,4,F,107847
2016,Aspirin,MI,4,T,0
2016,Aspirin/Butalbital/Caffeine,MI,4,F,946
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MI,4,F,389
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MI,4,T,0
2016,Aspirin/Dipyridamole,MI,4,F,23
2016,Aspirin/Dipyridamole,MI,4,T,0
2016,Aspirin/Oxycodone Hydrochloride,MI,4,T,0
2016,Bromfenac Sodium,MI,4,T,0
2016,Celecoxib,MI,4,F,923
2016,Celecoxib,MI,4,T,0
2016,Diclofenac Epolamine,MI,4,T,0
2016,Diclofenac Potassium,MI,4,F,330
2016,Diclofenac Potassium,MI,4,T,0
2016,Diclofenac Sodium,MI,4,F,11397
2016,Diclofenac Sodium,MI,4,T,0
2016,Diclofenac Sodium/Misoprostol,MI,4,T,0
2016,Diflunisal,MI,4,T,0
2016,Etodolac,MI,4,F,195
2016,Etodolac,MI,4,T,0
2016,Fenoprofen Calcium,MI,4,T,0
2016,Flurbiprofen,MI,4,F,21
2016,Flurbiprofen,MI,4,T,0
2016,Flurbiprofen Sodium,MI,4,F,121
2016,Flurbiprofen Sodium,MI,4,T,0
2016,Ibuprofen,MI,4,F,198759
2016,Ibuprofen,MI,4,T,0
2016,Indomethacin,MI,4,F,4817
2016,Indomethacin,MI,4,T,0
2016,Ketoprofen,MI,4,F,101
2016,Ketoprofen,MI,4,T,0
2016,Ketorolac Tromethamine,MI,4,F,20680
2016,Ketorolac Tromethamine,MI,4,T,0
2016,Ketorolac/Phenylephrine,MI,4,T,0
2016,Meclofenamate Sodium,MI,4,T,0
2016,Mefenamic Acid,MI,4,T,0
2016,Meloxicam,MI,4,F,40974
2016,Meloxicam,MI,4,T,0
2016,Nabumetone,MI,4,F,1614
2016,Nabumetone,MI,4,T,0
2016,Naproxen,MI,4,F,61168
2016,Naproxen,MI,4,T,0
2016,Naproxen Sodium,MI,4,F,2041
2016,Naproxen Sodium,MI,4,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MI,4,T,0
2016,Oxaprozin,MI,4,F,20
2016,Oxaprozin,MI,4,T,0
2016,Piroxicam,MI,4,F,61
2016,Piroxicam,MI,4,T,0
2016,Salsalate,MI,4,T,0
2016,Sulindac,MI,4,F,885
2016,Sulindac,MI,4,T,0
2016,Tolmetin Sodium,MI,4,T,0
2016,Aspirin,MO,1,F,37680
2016,Aspirin,MO,1,T,0
2016,Aspirin/Butalbital/Caffeine,MO,1,F,163
2016,Aspirin/Butalbital/Caffeine,MO,1,T,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,1,F,130
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,1,T,0
2016,Aspirin/Dipyridamole,MO,1,F,250
2016,Aspirin/Oxycodone Hydrochloride,MO,1,T,0
2016,Bromfenac Sodium,MO,1,T,0
2016,Celecoxib,MO,1,F,4310
2016,Celecoxib,MO,1,T,0
2016,Diclofenac,MO,1,F,19
2016,Diclofenac,MO,1,T,0
2016,Diclofenac Epolamine,MO,1,F,37
2016,Diclofenac Potassium,MO,1,F,592
2016,Diclofenac Potassium,MO,1,T,0
2016,Diclofenac Sodium,MO,1,F,4350
2016,Diclofenac Sodium,MO,1,T,0
2016,Diclofenac Sodium/Misoprostol,MO,1,T,0
2016,Diflunisal,MO,1,T,0
2016,Etodolac,MO,1,F,33
2016,Etodolac,MO,1,T,0
2016,Flurbiprofen,MO,1,T,0
2016,Flurbiprofen Sodium,MO,1,T,0
2016,Ibuprofen,MO,1,F,54105
2016,Ibuprofen,MO,1,T,0
2016,Indomethacin,MO,1,F,103
2016,Indomethacin,MO,1,T,0
2016,Ketoprofen,MO,1,T,0
2016,Ketorolac Tromethamine,MO,1,F,9162
2016,Ketorolac Tromethamine,MO,1,T,0
2016,Mefenamic Acid,MO,1,T,0
2016,Meloxicam,MO,1,F,16103
2016,Meloxicam,MO,1,T,0
2016,Nabumetone,MO,1,F,856
2016,Nabumetone,MO,1,T,0
2016,Naproxen,MO,1,F,15724
2016,Naproxen,MO,1,T,0
2016,Naproxen Sodium,MO,1,F,1242
2016,Naproxen Sodium,MO,1,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MO,1,F,24
2016,Oxaprozin,MO,1,T,0
2016,Piroxicam,MO,1,F,805
2016,Piroxicam,MO,1,T,0
2016,Salsalate,MO,1,F,24
2016,Salsalate,MO,1,T,0
2016,Sulindac,MO,1,T,0
2016,Tolmetin Sodium,MO,1,T,0
2016,Aspirin,MO,2,F,34803
2016,Aspirin,MO,2,T,0
2016,Aspirin/Butalbital/Caffeine,MO,2,F,167
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,2,F,128
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,2,T,0
2016,Aspirin/Dipyridamole,MO,2,F,246
2016,Aspirin/Oxycodone Hydrochloride,MO,2,T,0
2016,Bromfenac Sodium,MO,2,T,0
2016,Celecoxib,MO,2,F,3950
2016,Celecoxib,MO,2,T,0
2016,Diclofenac,MO,2,T,0
2016,Diclofenac Epolamine,MO,2,F,38
2016,Diclofenac Potassium,MO,2,F,323
2016,Diclofenac Potassium,MO,2,T,0
2016,Diclofenac Sodium,MO,2,F,3843
2016,Diclofenac Sodium,MO,2,T,0
2016,Diclofenac Sodium/Misoprostol,MO,2,T,0
2016,Etodolac,MO,2,F,23
2016,Etodolac,MO,2,T,0
2016,Flurbiprofen,MO,2,T,0
2016,Flurbiprofen Sodium,MO,2,F,24
2016,Ibuprofen,MO,2,F,45583
2016,Ibuprofen,MO,2,T,0
2016,Indomethacin,MO,2,F,54
2016,Indomethacin,MO,2,T,0
2016,Ketoprofen,MO,2,T,0
2016,Ketorolac Tromethamine,MO,2,F,8894
2016,Ketorolac Tromethamine,MO,2,T,0
2016,Mefenamic Acid,MO,2,T,0
2016,Meloxicam,MO,2,F,15377
2016,Meloxicam,MO,2,T,0
2016,Nabumetone,MO,2,F,767
2016,Nabumetone,MO,2,T,0
2016,Naproxen,MO,2,F,14836
2016,Naproxen,MO,2,T,0
2016,Naproxen Sodium,MO,2,F,1055
2016,Naproxen Sodium,MO,2,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MO,2,F,20
2016,Naproxen Sodium/Sumatriptan Succinate,MO,2,T,0
2016,Oxaprozin,MO,2,T,0
2016,Piroxicam,MO,2,F,709
2016,Piroxicam,MO,2,T,0
2016,Salsalate,MO,2,F,25
2016,Salsalate,MO,2,T,0
2016,Sulindac,MO,2,F,16
2016,Sulindac,MO,2,T,0
2016,Tolmetin Sodium,MO,2,T,0
2016,Aspirin,MO,3,F,40880
2016,Aspirin,MO,3,T,0
2016,Aspirin/Butalbital/Caffeine,MO,3,F,176
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,3,F,105
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,3,T,0
2016,Aspirin/Dipyridamole,MO,3,F,262
2016,Aspirin/Oxycodone Hydrochloride,MO,3,T,0
2016,Bromfenac Sodium,MO,3,T,0
2016,Celecoxib,MO,3,F,4386
2016,Celecoxib,MO,3,T,0
2016,Diclofenac,MO,3,F,26
2016,Diclofenac,MO,3,T,0
2016,Diclofenac Epolamine,MO,3,F,48
2016,Diclofenac Potassium,MO,3,F,159
2016,Diclofenac Potassium,MO,3,T,0
2016,Diclofenac Sodium,MO,3,F,4797
2016,Diclofenac Sodium,MO,3,T,0
2016,Diclofenac Sodium/Misoprostol,MO,3,T,0
2016,Diflunisal,MO,3,T,0
2016,Etodolac,MO,3,F,20
2016,Etodolac,MO,3,T,0
2016,Flurbiprofen,MO,3,T,0
2016,Flurbiprofen Sodium,MO,3,F,39
2016,Ibuprofen,MO,3,F,48787
2016,Ibuprofen,MO,3,T,0
2016,Indomethacin,MO,3,F,121
2016,Indomethacin,MO,3,T,0
2016,Ketoprofen,MO,3,T,0
2016,Ketorolac Tromethamine,MO,3,F,10683
2016,Ketorolac Tromethamine,MO,3,T,0
2016,Mefenamic Acid,MO,3,T,0
2016,Meloxicam,MO,3,F,17483
2016,Meloxicam,MO,3,T,0
2016,Nabumetone,MO,3,F,847
2016,Nabumetone,MO,3,T,0
2016,Naproxen,MO,3,F,16046
2016,Naproxen,MO,3,T,0
2016,Naproxen Sodium,MO,3,F,1107
2016,Naproxen Sodium,MO,3,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MO,3,F,26
2016,Naproxen Sodium/Sumatriptan Succinate,MO,3,T,0
2016,Oxaprozin,MO,3,T,0
2016,Piroxicam,MO,3,F,840
2016,Piroxicam,MO,3,T,0
2016,Salsalate,MO,3,F,26
2016,Salsalate,MO,3,T,0
2016,Sulindac,MO,3,T,0
2016,Aspirin,MO,4,F,39055
2016,Aspirin,MO,4,T,0
2016,Aspirin/Butalbital/Caffeine,MO,4,F,158
2016,Aspirin/Butalbital/Caffeine,MO,4,T,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,4,F,118
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MO,4,T,0
2016,Aspirin/Dipyridamole,MO,4,F,237
2016,Aspirin/Oxycodone Hydrochloride,MO,4,T,0
2016,Bromfenac Sodium,MO,4,T,0
2016,Celecoxib,MO,4,F,4013
2016,Celecoxib,MO,4,T,0
2016,Diclofenac,MO,4,F,26
2016,Diclofenac,MO,4,T,0
2016,Diclofenac Epolamine,MO,4,F,40
2016,Diclofenac Epolamine,MO,4,T,0
2016,Diclofenac Potassium,MO,4,F,142
2016,Diclofenac Potassium,MO,4,T,0
2016,Diclofenac Sodium,MO,4,F,4932
2016,Diclofenac Sodium,MO,4,T,0
2016,Diclofenac Sodium/Misoprostol,MO,4,T,0
2016,Diflunisal,MO,4,T,0
2016,Etodolac,MO,4,F,15
2016,Etodolac,MO,4,T,0
2016,Flurbiprofen,MO,4,T,0
2016,Flurbiprofen Sodium,MO,4,F,28
2016,Flurbiprofen Sodium,MO,4,T,0
2016,Ibuprofen,MO,4,F,49502
2016,Ibuprofen,MO,4,T,0
2016,Indomethacin,MO,4,F,120
2016,Indomethacin,MO,4,T,0
2016,Ketoprofen,MO,4,T,0
2016,Ketorolac Tromethamine,MO,4,F,8967
2016,Ketorolac Tromethamine,MO,4,T,0
2016,Mefenamic Acid,MO,4,T,0
2016,Meloxicam,MO,4,F,16870
2016,Meloxicam,MO,4,T,0
2016,Nabumetone,MO,4,F,792
2016,Nabumetone,MO,4,T,0
2016,Naproxen,MO,4,F,15551
2016,Naproxen,MO,4,T,0
2016,Naproxen Sodium,MO,4,F,718
2016,Naproxen Sodium,MO,4,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MO,4,F,20
2016,Naproxen Sodium/Sumatriptan Succinate,MO,4,T,0
2016,Oxaprozin,MO,4,T,0
2016,Piroxicam,MO,4,F,727
2016,Piroxicam,MO,4,T,0
2016,Salsalate,MO,4,F,31
2016,Salsalate,MO,4,T,0
2016,Sulindac,MO,4,T,0
2016,Aspirin,MS,1,F,1041
2016,Aspirin,MS,1,T,0
2016,Aspirin/Butalbital/Caffeine,MS,1,F,56
2016,Aspirin/Butalbital/Caffeine,MS,1,T,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MS,1,T,0
2016,Aspirin/Dipyridamole,MS,1,F,88
2016,Aspirin/Dipyridamole,MS,1,T,0
2016,Aspirin/Oxycodone Hydrochloride,MS,1,T,0
2016,Bromfenac Sodium,MS,1,T,0
2016,Celecoxib,MS,1,F,27
2016,Celecoxib,MS,1,T,0
2016,Diclofenac,MS,1,T,0
2016,Diclofenac Epolamine,MS,1,T,0
2016,Diclofenac Potassium,MS,1,F,804
2016,Diclofenac Potassium,MS,1,T,0
2016,Diclofenac Sodium,MS,1,F,2341
2016,Diclofenac Sodium,MS,1,T,0
2016,Diflunisal,MS,1,F,24
2016,Diflunisal,MS,1,T,0
2016,Etodolac,MS,1,F,143
2016,Etodolac,MS,1,T,0
2016,Fenoprofen Calcium,MS,1,T,0
2016,Flurbiprofen,MS,1,T,0
2016,Flurbiprofen Sodium,MS,1,T,0
2016,Ibuprofen,MS,1,F,24895
2016,Ibuprofen,MS,1,T,0
2016,Indomethacin,MS,1,F,535
2016,Indomethacin,MS,1,T,0
2016,Ketoprofen,MS,1,T,0
2016,Ketorolac Tromethamine,MS,1,F,4657
2016,Ketorolac Tromethamine,MS,1,T,0
2016,Mefenamic Acid,MS,1,T,0
2016,Meloxicam,MS,1,F,8780
2016,Meloxicam,MS,1,T,0
2016,Nabumetone,MS,1,T,0
2016,Naproxen,MS,1,F,6915
2016,Naproxen,MS,1,T,0
2016,Naproxen Sodium,MS,1,F,3149
2016,Naproxen Sodium,MS,1,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MS,1,T,0
2016,Oxaprozin,MS,1,T,0
2016,Piroxicam,MS,1,T,0
2016,Salsalate,MS,1,T,0
2016,Sulindac,MS,1,F,131
2016,Sulindac,MS,1,T,0
2016,Aspirin,MS,2,F,1084
2016,Aspirin,MS,2,T,0
2016,Aspirin/Butalbital/Caffeine,MS,2,F,45
2016,Aspirin/Butalbital/Caffeine,MS,2,T,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,MS,2,T,0
2016,Aspirin/Dipyridamole,MS,2,F,78
2016,Aspirin/Dipyridamole,MS,2,T,0
2016,Aspirin/Oxycodone Hydrochloride,MS,2,T,0
2016,Bromfenac,MS,2,T,0
2016,Bromfenac Sodium,MS,2,T,0
2016,Celecoxib,MS,2,F,63
2016,Celecoxib,MS,2,T,0
2016,Diclofenac Epolamine,MS,2,T,0
2016,Diclofenac Potassium,MS,2,F,773
2016,Diclofenac Potassium,MS,2,T,0
2016,Diclofenac Sodium,MS,2,F,2583
2016,Diclofenac Sodium,MS,2,T,0
2016,Diclofenac Sodium/Misoprostol,MS,2,T,0
2016,Diflunisal,MS,2,T,0
2016,Etodolac,MS,2,F,189
2016,Etodolac,MS,2,T,0
2016,Fenoprofen Calcium,MS,2,T,0
2016,Flurbiprofen,MS,2,F,21
2016,Flurbiprofen,MS,2,T,0
2016,Flurbiprofen Sodium,MS,2,T,0
2016,Ibuprofen,MS,2,F,23989
2016,Ibuprofen,MS,2,T,0
2016,Indomethacin,MS,2,F,547
2016,Indomethacin,MS,2,T,0
2016,Ketoprofen,MS,2,T,0
2016,Ketorolac Tromethamine,MS,2,F,4152
2016,Ketorolac Tromethamine,MS,2,T,0
2016,Mefenamic Acid,MS,2,T,0
2016,Meloxicam,MS,2,F,8822
2016,Meloxicam,MS,2,T,0
2016,Nabumetone,MS,2,F,64
2016,Nabumetone,MS,2,T,0
2016,Naproxen,MS,2,F,7511
2016,Naproxen,MS,2,T,0
2016,Naproxen Sodium,MS,2,F,3010
2016,Naproxen Sodium,MS,2,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MS,2,T,0
2016,Oxaprozin,MS,2,T,0
2016,Piroxicam,MS,2,T,0
2016,Salsalate,MS,2,T,0
2016,Sulindac,MS,2,F,138
2016,Sulindac,MS,2,T,0
2016,Aspirin,MS,3,F,1072
2016,Aspirin,MS,3,T,0
2016,Aspirin/Butalbital/Caffeine,MS,3,F,71
2016,Aspirin/Butalbital/Caffeine,MS,3,T,0
2016,Aspirin/Dipyridamole,MS,3,F,74
2016,Aspirin/Dipyridamole,MS,3,T,0
2016,Aspirin/Oxycodone Hydrochloride,MS,3,T,0
2016,Bromfenac Sodium,MS,3,T,0
2016,Celecoxib,MS,3,F,62
2016,Celecoxib,MS,3,T,0
2016,Diclofenac,MS,3,T,0
2016,Diclofenac Epolamine,MS,3,T,0
2016,Diclofenac Potassium,MS,3,F,740
2016,Diclofenac Potassium,MS,3,T,0
2016,Diclofenac Sodium,MS,3,F,2694
2016,Diclofenac Sodium,MS,3,T,0
2016,Diclofenac Sodium/Misoprostol,MS,3,T,0
2016,Diflunisal,MS,3,T,0
2016,Etodolac,MS,3,F,200
2016,Etodolac,MS,3,T,0
2016,Fenoprofen Calcium,MS,3,T,0
2016,Flurbiprofen,MS,3,T,0
2016,Flurbiprofen Sodium,MS,3,T,0
2016,Ibuprofen,MS,3,F,22534
2016,Ibuprofen,MS,3,T,0
2016,Ibuprofen/Pseudoephedrine Hydrochloride,MS,3,T,0
2016,Indomethacin,MS,3,F,556
2016,Indomethacin,MS,3,T,0
2016,Ketoprofen,MS,3,F,33
2016,Ketoprofen,MS,3,T,0
2016,Ketorolac Tromethamine,MS,3,F,4711
2016,Ketorolac Tromethamine,MS,3,T,0
2016,Mefenamic Acid,MS,3,T,0
2016,Meloxicam,MS,3,F,8723
2016,Meloxicam,MS,3,T,0
2016,Nabumetone,MS,3,F,156
2016,Nabumetone,MS,3,T,0
2016,Naproxen,MS,3,F,7755
2016,Naproxen,MS,3,T,0
2016,Naproxen Sodium,MS,3,F,2845
2016,Naproxen Sodium,MS,3,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MS,3,T,0
2016,Oxaprozin,MS,3,T,0
2016,Piroxicam,MS,3,T,0
2016,Salsalate,MS,3,T,0
2016,Sulindac,MS,3,F,159
2016,Sulindac,MS,3,T,0
2016,Aspirin,MS,4,F,1089
2016,Aspirin,MS,4,T,0
2016,Aspirin/Butalbital/Caffeine,MS,4,F,54
2016,Aspirin/Butalbital/Caffeine,MS,4,T,0
2016,Aspirin/Dipyridamole,MS,4,F,71
2016,Aspirin/Dipyridamole,MS,4,T,0
2016,Aspirin/Oxycodone Hydrochloride,MS,4,T,0
2016,Bromfenac Sodium,MS,4,T,0
2016,Celecoxib,MS,4,F,58
2016,Celecoxib,MS,4,T,0
2016,Diclofenac,MS,4,T,0
2016,Diclofenac Epolamine,MS,4,T,0
2016,Diclofenac Potassium,MS,4,F,788
2016,Diclofenac Potassium,MS,4,T,0
2016,Diclofenac Sodium,MS,4,F,2892
2016,Diclofenac Sodium,MS,4,T,0
2016,Diclofenac Sodium/Misoprostol,MS,4,T,0
2016,Diflunisal,MS,4,F,16
2016,Diflunisal,MS,4,T,0
2016,Etodolac,MS,4,F,178
2016,Etodolac,MS,4,T,0
2016,Fenoprofen Calcium,MS,4,T,0
2016,Flurbiprofen,MS,4,F,19
2016,Flurbiprofen,MS,4,T,0
2016,Flurbiprofen Sodium,MS,4,T,0
2016,Ibuprofen,MS,4,F,25991
2016,Ibuprofen,MS,4,T,0
2016,Ibuprofen/Pseudoephedrine Hydrochloride,MS,4,T,0
2016,Indomethacin,MS,4,F,563
2016,Indomethacin,MS,4,T,0
2016,Ketoprofen,MS,4,F,17
2016,Ketoprofen,MS,4,T,0
2016,Ketorolac Tromethamine,MS,4,F,5645
2016,Ketorolac Tromethamine,MS,4,T,0
2016,Mefenamic Acid,MS,4,T,0
2016,Meloxicam,MS,4,F,8713
2016,Meloxicam,MS,4,T,0
2016,Nabumetone,MS,4,F,192
2016,Nabumetone,MS,4,T,0
2016,Naproxen,MS,4,F,7910
2016,Naproxen,MS,4,T,0
2016,Naproxen Sodium,MS,4,F,2848
2016,Naproxen Sodium,MS,4,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,MS,4,T,0
2016,Oxaprozin,MS,4,T,0
2016,Piroxicam,MS,4,T,0
2016,Salsalate,MS,4,T,0
2016,Sulindac,MS,4,F,205
2016,Sulindac,MS,4,T,0
2016,Aspirin,NC,1,T,0
2016,Aspirin/Butalbital/Caffeine,NC,1,F,198
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,1,F,67
2016,Aspirin/Dipyridamole,NC,1,F,577
2016,Aspirin/Dipyridamole,NC,1,T,0
2016,Aspirin/Oxycodone Hydrochloride,NC,1,T,0
2016,Bromfenac,NC,1,T,0
2016,Bromfenac Sodium,NC,1,F,19
2016,Celecoxib,NC,1,F,2336
2016,Celecoxib,NC,1,T,0
2016,Diclofenac,NC,1,F,61
2016,Diclofenac,NC,1,T,0
2016,Diclofenac Epolamine,NC,1,F,234
2016,Diclofenac Epolamine,NC,1,T,0
2016,Diclofenac Potassium,NC,1,F,777
2016,Diclofenac Potassium,NC,1,T,0
2016,Diclofenac Sodium,NC,1,F,10021
2016,Diclofenac Sodium,NC,1,T,0
2016,Diclofenac Sodium/Misoprostol,NC,1,F,74
2016,Diclofenac Sodium/Misoprostol,NC,1,T,0
2016,Diflunisal,NC,1,F,14
2016,Diflunisal,NC,1,T,0
2016,Etodolac,NC,1,F,652
2016,Etodolac,NC,1,T,0
2016,Flurbiprofen,NC,1,F,16
2016,Flurbiprofen,NC,1,T,0
2016,Flurbiprofen Sodium,NC,1,F,32
2016,Flurbiprofen Sodium,NC,1,T,0
2016,Ibuprofen,NC,1,F,58172
2016,Ibuprofen,NC,1,T,0
2016,Indomethacin,NC,1,F,1336
2016,Indomethacin,NC,1,T,0
2016,Ketoprofen,NC,1,F,58
2016,Ketoprofen,NC,1,T,0
2016,Ketorolac Tromethamine,NC,1,F,19625
2016,Ketorolac Tromethamine,NC,1,T,0
2016,Ketorolac/Phenylephrine,NC,1,T,0
2016,Meclofenamate Sodium,NC,1,T,0
2016,Mefenamic Acid,NC,1,F,19
2016,Mefenamic Acid,NC,1,T,0
2016,Meloxicam,NC,1,F,18156
2016,Meloxicam,NC,1,T,0
2016,Nabumetone,NC,1,F,727
2016,Nabumetone,NC,1,T,0
2016,Naproxen,NC,1,F,17371
2016,Naproxen,NC,1,T,0
2016,Naproxen Sodium,NC,1,F,1779
2016,Naproxen Sodium,NC,1,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,NC,1,F,97
2016,Naproxen Sodium/Sumatriptan Succinate,NC,1,T,0
2016,Oxaprozin,NC,1,F,45
2016,Oxaprozin,NC,1,T,0
2016,Piroxicam,NC,1,F,87
2016,Piroxicam,NC,1,T,0
2016,Salsalate,NC,1,T,0
2016,Sulindac,NC,1,F,270
2016,Sulindac,NC,1,T,0
2016,Tolmetin Sodium,NC,1,T,0
2016,Aspirin,NC,2,T,0
2016,Aspirin/Butalbital/Caffeine,NC,2,F,151
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,2,F,50
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,2,T,0
2016,Aspirin/Dipyridamole,NC,2,F,536
2016,Aspirin/Dipyridamole,NC,2,T,0
2016,Aspirin/Oxycodone Hydrochloride,NC,2,T,0
2016,Bromfenac,NC,2,T,0
2016,Bromfenac Sodium,NC,2,F,19
2016,Celecoxib,NC,2,F,2068
2016,Celecoxib,NC,2,T,0
2016,Diclofenac,NC,2,F,42
2016,Diclofenac,NC,2,T,0
2016,Diclofenac Epolamine,NC,2,F,241
2016,Diclofenac Epolamine,NC,2,T,0
2016,Diclofenac Potassium,NC,2,F,751
2016,Diclofenac Potassium,NC,2,T,0
2016,Diclofenac Sodium,NC,2,F,9068
2016,Diclofenac Sodium,NC,2,T,0
2016,Diclofenac Sodium/Misoprostol,NC,2,F,66
2016,Diclofenac Sodium/Misoprostol,NC,2,T,0
2016,Diflunisal,NC,2,T,0
2016,Etodolac,NC,2,F,532
2016,Etodolac,NC,2,T,0
2016,Flurbiprofen,NC,2,F,27
2016,Flurbiprofen,NC,2,T,0
2016,Flurbiprofen Sodium,NC,2,F,20
2016,Ibuprofen,NC,2,F,53729
2016,Ibuprofen,NC,2,T,0
2016,Ibuprofen/Oxycodone Hydrochloride,NC,2,T,0
2016,Indomethacin,NC,2,F,1331
2016,Indomethacin,NC,2,T,0
2016,Ketoprofen,NC,2,F,43
2016,Ketoprofen,NC,2,T,0
2016,Ketorolac Tromethamine,NC,2,F,16126
2016,Ketorolac Tromethamine,NC,2,T,0
2016,Meclofenamate Sodium,NC,2,T,0
2016,Mefenamic Acid,NC,2,F,16
2016,Mefenamic Acid,NC,2,T,0
2016,Meloxicam,NC,2,F,17319
2016,Meloxicam,NC,2,T,0
2016,Nabumetone,NC,2,F,659
2016,Nabumetone,NC,2,T,0
2016,Naproxen,NC,2,F,16865
2016,Naproxen,NC,2,T,0
2016,Naproxen Sodium,NC,2,F,1579
2016,Naproxen Sodium,NC,2,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,NC,2,F,112
2016,Naproxen Sodium/Sumatriptan Succinate,NC,2,T,0
2016,Oxaprozin,NC,2,F,57
2016,Oxaprozin,NC,2,T,0
2016,Piroxicam,NC,2,F,74
2016,Piroxicam,NC,2,T,0
2016,Salsalate,NC,2,T,0
2016,Sulindac,NC,2,F,310
2016,Sulindac,NC,2,T,0
2016,Aspirin,NC,3,T,0
2016,Aspirin/Butalbital/Caffeine,NC,3,F,206
2016,Aspirin/Butalbital/Caffeine,NC,3,T,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,3,F,53
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,3,T,0
2016,Aspirin/Carisoprodol,NC,3,T,0
2016,Aspirin/Dipyridamole,NC,3,F,597
2016,Aspirin/Dipyridamole,NC,3,T,0
2016,Aspirin/Oxycodone Hydrochloride,NC,3,T,0
2016,Bromfenac,NC,3,T,0
2016,Bromfenac Sodium,NC,3,F,29
2016,Celecoxib,NC,3,F,2587
2016,Celecoxib,NC,3,T,0
2016,Diclofenac,NC,3,F,47
2016,Diclofenac,NC,3,T,0
2016,Diclofenac Epolamine,NC,3,F,294
2016,Diclofenac Epolamine,NC,3,T,0
2016,Diclofenac Potassium,NC,3,F,777
2016,Diclofenac Potassium,NC,3,T,0
2016,Diclofenac Sodium,NC,3,F,9991
2016,Diclofenac Sodium,NC,3,T,0
2016,Diclofenac Sodium/Misoprostol,NC,3,F,59
2016,Diclofenac Sodium/Misoprostol,NC,3,T,0
2016,Diflunisal,NC,3,F,15
2016,Diflunisal,NC,3,T,0
2016,Etodolac,NC,3,F,557
2016,Etodolac,NC,3,T,0
2016,Flurbiprofen,NC,3,F,15
2016,Flurbiprofen,NC,3,T,0
2016,Flurbiprofen Sodium,NC,3,F,23
2016,Flurbiprofen Sodium,NC,3,T,0
2016,Ibuprofen,NC,3,F,58737
2016,Ibuprofen,NC,3,T,0
2016,Ibuprofen/Oxycodone Hydrochloride,NC,3,T,0
2016,Indomethacin,NC,3,F,1464
2016,Indomethacin,NC,3,T,0
2016,Ketoprofen,NC,3,F,42
2016,Ketoprofen,NC,3,T,0
2016,Ketorolac Tromethamine,NC,3,F,21161
2016,Ketorolac Tromethamine,NC,3,T,0
2016,Meclofenamate Sodium,NC,3,T,0
2016,Mefenamic Acid,NC,3,F,22
2016,Mefenamic Acid,NC,3,T,0
2016,Meloxicam,NC,3,F,19912
2016,Meloxicam,NC,3,T,0
2016,Nabumetone,NC,3,F,611
2016,Nabumetone,NC,3,T,0
2016,Naproxen,NC,3,F,18552
2016,Naproxen,NC,3,T,0
2016,Naproxen Sodium,NC,3,F,1722
2016,Naproxen Sodium,NC,3,T,0
2016,Naproxen Sodium/Sumatriptan Succinate,NC,3,F,125
2016,Naproxen Sodium/Sumatriptan Succinate,NC,3,T,0
2016,Oxaprozin,NC,3,F,50
