year,gennme,state,quarter,totalRXImputed
2015,Mefenamic Acid,MS,4,0
2015,Meloxicam,MS,4,8948
2015,Nabumetone,MS,4,0
2015,Naproxen,MS,4,6702
2015,Naproxen Sodium,MS,4,3359
2015,Naproxen Sodium/Sumatriptan Succinate,MS,4,0
2015,Oxaprozin,MS,4,0
2015,Piroxicam,MS,4,0
2015,Salsalate,MS,4,0
2015,Sulindac,MS,4,121
2015,Aspirin,NC,1,120
2015,Aspirin/Butalbital/Caffeine,NC,1,260
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,1,96
2015,Aspirin/Dipyridamole,NC,1,666
2015,Aspirin/Oxycodone Hydrochloride,NC,1,0
2015,Bromfenac,NC,1,0
2015,Bromfenac Sodium,NC,1,20
2015,Celecoxib,NC,1,2930
2015,Diclofenac,NC,1,85
2015,Diclofenac Epolamine,NC,1,323
2015,Diclofenac Potassium,NC,1,1394
2015,Diclofenac Sodium,NC,1,13029
2015,Diclofenac Sodium/Misoprostol,NC,1,117
2015,Diflunisal,NC,1,29
2015,Etodolac,NC,1,1613
2015,Fenoprofen Calcium,NC,1,0
2015,Flurbiprofen,NC,1,34
2015,Flurbiprofen Sodium,NC,1,25
2015,Ibuprofen,NC,1,58022
2015,Indomethacin,NC,1,1388
2015,Ketoprofen,NC,1,148
2015,Ketorolac Tromethamine,NC,1,18372
2015,Meclofenamate Sodium,NC,1,0
2015,Mefenamic Acid,NC,1,19
2015,Meloxicam,NC,1,16434
2015,Nabumetone,NC,1,1602
2015,Naproxen,NC,1,16175
2015,Naproxen Sodium,NC,1,2219
2015,Naproxen Sodium/Sumatriptan Succinate,NC,1,95
2015,Oxaprozin,NC,1,58
2015,Piroxicam,NC,1,236
2015,Salsalate,NC,1,0
2015,Sulindac,NC,1,168
2015,Aspirin,NC,2,161
2015,Aspirin/Butalbital/Caffeine,NC,2,220
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,2,61
2015,Aspirin/Dipyridamole,NC,2,634
2015,Aspirin/Oxycodone Hydrochloride,NC,2,0
2015,Bromfenac,NC,2,0
2015,Bromfenac Sodium,NC,2,21
2015,Celecoxib,NC,2,2455
2015,Diclofenac,NC,2,74
2015,Diclofenac Epolamine,NC,2,276
2015,Diclofenac Potassium,NC,2,1289
2015,Diclofenac Sodium,NC,2,12656
2015,Diclofenac Sodium/Misoprostol,NC,2,113
2015,Diflunisal,NC,2,0
2015,Etodolac,NC,2,1580
2015,Flurbiprofen,NC,2,31
2015,Flurbiprofen Sodium,NC,2,33
2015,Ibuprofen,NC,2,51039
2015,Indomethacin,NC,2,1234
2015,Ketoprofen,NC,2,73
2015,Ketorolac Tromethamine,NC,2,24045
2015,Meclofenamate Sodium,NC,2,0
2015,Mefenamic Acid,NC,2,0
2015,Meloxicam,NC,2,15944
2015,Nabumetone,NC,2,1408
2015,Naproxen,NC,2,15482
2015,Naproxen Sodium,NC,2,1863
2015,Naproxen Sodium/Sumatriptan Succinate,NC,2,105
2015,Oxaprozin,NC,2,35
2015,Piroxicam,NC,2,218
2015,Salsalate,NC,2,0
2015,Sulindac,NC,2,124
2015,Tolmetin Sodium,NC,2,0
2015,Aspirin,NC,3,118
2015,Aspirin/Butalbital/Caffeine,NC,3,242
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,3,88
2015,Aspirin/Carisoprodol/Codeine Phosphate,NC,3,0
2015,Aspirin/Dipyridamole,NC,3,656
2015,Aspirin/Oxycodone Hydrochloride,NC,3,0
2015,Bromfenac,NC,3,0
2015,Bromfenac Sodium,NC,3,21
2015,Celecoxib,NC,3,2663
2015,Diclofenac,NC,3,68
2015,Diclofenac Epolamine,NC,3,301
2015,Diclofenac Potassium,NC,3,1388
2015,Diclofenac Sodium,NC,3,14636
2015,Diclofenac Sodium/Misoprostol,NC,3,121
2015,Diflunisal,NC,3,22
2015,Etodolac,NC,3,1585
2015,Flurbiprofen,NC,3,48
2015,Flurbiprofen Sodium,NC,3,35
2015,Ibuprofen,NC,3,57040
2015,Indomethacin,NC,3,1387
2015,Ketoprofen,NC,3,46
2015,Ketorolac Tromethamine,NC,3,20469
2015,Mefenamic Acid,NC,3,14
2015,Meloxicam,NC,3,17989
2015,Nabumetone,NC,3,1552
2015,Naproxen,NC,3,17476
2015,Naproxen Sodium,NC,3,2036
2015,Naproxen Sodium/Sumatriptan Succinate,NC,3,120
2015,Oxaprozin,NC,3,40
2015,Piroxicam,NC,3,227
2015,Salsalate,NC,3,0
2015,Sulindac,NC,3,166
2015,Aspirin/Butalbital/Caffeine,NC,4,165
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NC,4,87
2015,Aspirin/Dipyridamole,NC,4,576
2015,Aspirin/Oxycodone Hydrochloride,NC,4,0
2015,Bromfenac,NC,4,0
2015,Bromfenac Sodium,NC,4,18
2015,Celecoxib,NC,4,2330
2015,Diclofenac,NC,4,82
2015,Diclofenac Epolamine,NC,4,248
2015,Diclofenac Potassium,NC,4,993
2015,Diclofenac Sodium,NC,4,11726
2015,Diclofenac Sodium/Misoprostol,NC,4,92
2015,Diflunisal,NC,4,14
2015,Etodolac,NC,4,998
2015,Flurbiprofen,NC,4,15
2015,Flurbiprofen Sodium,NC,4,30
2015,Ibuprofen,NC,4,56552
2015,Indomethacin,NC,4,1295
2015,Ketoprofen,NC,4,17
2015,Ketorolac Tromethamine,NC,4,17580
2015,Meclofenamate Sodium,NC,4,0
2015,Mefenamic Acid,NC,4,22
2015,Meloxicam,NC,4,17085
2015,Nabumetone,NC,4,903
2015,Naproxen,NC,4,16631
2015,Naproxen Sodium,NC,4,1826
2015,Naproxen Sodium/Sumatriptan Succinate,NC,4,100
2015,Oxaprozin,NC,4,46
2015,Piroxicam,NC,4,143
2015,Salsalate,NC,4,0
2015,Sulindac,NC,4,146
2015,Tolmetin Sodium,NC,4,0
2015,Aspirin,NH,1,3887
2015,Aspirin/Butalbital/Caffeine,NH,1,45
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NH,1,0
2015,Aspirin/Dipyridamole,NH,1,42
2015,Aspirin/Oxycodone Hydrochloride,NH,1,0
2015,Celecoxib,NH,1,172
2015,Diclofenac Epolamine,NH,1,0
2015,Diclofenac Potassium,NH,1,61
2015,Diclofenac Sodium,NH,1,1087
2015,Diclofenac Sodium/Misoprostol,NH,1,0
2015,Diflunisal,NH,1,13
2015,Etodolac,NH,1,86
2015,Flurbiprofen,NH,1,30
2015,Flurbiprofen Sodium,NH,1,0
2015,Ibuprofen,NH,1,6140
2015,Indomethacin,NH,1,213
2015,Ketoprofen,NH,1,0
2015,Ketorolac Tromethamine,NH,1,1698
2015,Mefenamic Acid,NH,1,0
2015,Meloxicam,NH,1,1010
2015,Nabumetone,NH,1,166
2015,Naproxen,NH,1,1559
2015,Naproxen Sodium,NH,1,315
2015,Naproxen Sodium/Sumatriptan Succinate,NH,1,0
2015,Oxaprozin,NH,1,0
2015,Piroxicam,NH,1,140
2015,Sulindac,NH,1,0
2015,Tolmetin Sodium,NH,1,0
2015,Aspirin,NH,2,3753
2015,Aspirin/Butalbital/Caffeine,NH,2,44
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NH,2,0
2015,Aspirin/Dipyridamole,NH,2,32
2015,Aspirin/Oxycodone Hydrochloride,NH,2,0
2015,Bromfenac Sodium,NH,2,0
2015,Celecoxib,NH,2,131
2015,Diclofenac,NH,2,0
2015,Diclofenac Epolamine,NH,2,0
2015,Diclofenac Potassium,NH,2,47
2015,Diclofenac Sodium,NH,2,947
2015,Diclofenac Sodium/Misoprostol,NH,2,0
2015,Diflunisal,NH,2,0
2015,Etodolac,NH,2,72
2015,Flurbiprofen,NH,2,14
2015,Flurbiprofen Sodium,NH,2,0
2015,Ibuprofen,NH,2,5334
2015,Indomethacin,NH,2,189
2015,Ketoprofen,NH,2,0
2015,Ketorolac Tromethamine,NH,2,1830
2015,Mefenamic Acid,NH,2,0
2015,Meloxicam,NH,2,992
2015,Nabumetone,NH,2,128
2015,Naproxen,NH,2,1376
2015,Naproxen Sodium,NH,2,289
2015,Naproxen Sodium/Sumatriptan Succinate,NH,2,0
2015,Oxaprozin,NH,2,0
2015,Piroxicam,NH,2,157
2015,Sulindac,NH,2,0
2015,Tolmetin Sodium,NH,2,0
2015,Aspirin,NH,3,3751
2015,Aspirin/Butalbital/Caffeine,NH,3,38
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NH,3,0
2015,Aspirin/Dipyridamole,NH,3,26
2015,Aspirin/Oxycodone Hydrochloride,NH,3,0
2015,Celecoxib,NH,3,180
2015,Diclofenac,NH,3,0
2015,Diclofenac Epolamine,NH,3,0
2015,Diclofenac Potassium,NH,3,63
2015,Diclofenac Sodium,NH,3,980
2015,Diclofenac Sodium/Misoprostol,NH,3,0
2015,Diflunisal,NH,3,0
2015,Etodolac,NH,3,75
2015,Flurbiprofen,NH,3,0
2015,Flurbiprofen Sodium,NH,3,0
2015,Ibuprofen,NH,3,5654
2015,Indomethacin,NH,3,194
2015,Ketoprofen,NH,3,0
2015,Ketorolac Tromethamine,NH,3,3319
2015,Mefenamic Acid,NH,3,0
2015,Meloxicam,NH,3,1116
2015,Nabumetone,NH,3,161
2015,Naproxen,NH,3,1459
2015,Naproxen Sodium,NH,3,298
2015,Naproxen Sodium/Sumatriptan Succinate,NH,3,0
2015,Oxaprozin,NH,3,0
2015,Piroxicam,NH,3,149
2015,Sulindac,NH,3,0
2015,Tolmetin Sodium,NH,3,0
2015,Aspirin,NH,4,3452
2015,Aspirin/Butalbital/Caffeine,NH,4,37
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NH,4,0
2015,Aspirin/Dipyridamole,NH,4,27
2015,Celecoxib,NH,4,173
2015,Diclofenac,NH,4,0
2015,Diclofenac Epolamine,NH,4,0
2015,Diclofenac Potassium,NH,4,62
2015,Diclofenac Sodium,NH,4,987
2015,Diclofenac Sodium/Misoprostol,NH,4,0
2015,Diflunisal,NH,4,0
2015,Etodolac,NH,4,91
2015,Flurbiprofen,NH,4,0
2015,Flurbiprofen Sodium,NH,4,0
2015,Ibuprofen,NH,4,5596
2015,Indomethacin,NH,4,192
2015,Ketoprofen,NH,4,0
2015,Ketorolac Tromethamine,NH,4,2272
2015,Meclofenamate Sodium,NH,4,0
2015,Mefenamic Acid,NH,4,0
2015,Meloxicam,NH,4,1296
2015,Nabumetone,NH,4,189
2015,Naproxen,NH,4,1608
2015,Naproxen Sodium,NH,4,344
2015,Naproxen Sodium/Sumatriptan Succinate,NH,4,0
2015,Oxaprozin,NH,4,0
2015,Piroxicam,NH,4,165
2015,Salsalate,NH,4,0
2015,Sulindac,NH,4,0
2015,Tolmetin Sodium,NH,4,0
2015,Aspirin,NJ,1,37948
2015,Aspirin/Butalbital/Caffeine,NJ,1,299
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NJ,1,184
2015,Aspirin/Carisoprodol,NJ,1,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,NJ,1,0
2015,Aspirin/Dipyridamole,NJ,1,407
2015,Aspirin/Oxycodone Hydrochloride,NJ,1,21
2015,Bromfenac,NJ,1,0
2015,Bromfenac Sodium,NJ,1,18
2015,Celecoxib,NJ,1,2190
2015,Diclofenac,NJ,1,0
2015,Diclofenac Epolamine,NJ,1,166
2015,Diclofenac Potassium,NJ,1,1192
2015,Diclofenac Sodium,NJ,1,21012
2015,Diclofenac Sodium/Misoprostol,NJ,1,24
2015,Diflunisal,NJ,1,234
2015,Etodolac,NJ,1,1331
2015,Fenoprofen Calcium,NJ,1,0
2015,Flurbiprofen,NJ,1,32
2015,Flurbiprofen Sodium,NJ,1,73
2015,Ibuprofen,NJ,1,180105
2015,Ibuprofen/Pseudoephedrine Hydrochloride,NJ,1,0
2015,Indomethacin,NJ,1,1716
2015,Ketoprofen,NJ,1,164
2015,Ketorolac Tromethamine,NJ,1,11043
2015,Mefenamic Acid,NJ,1,0
2015,Meloxicam,NJ,1,23930
2015,Nabumetone,NJ,1,2852
2015,Naproxen,NJ,1,43338
2015,Naproxen Sodium,NJ,1,3057
2015,Naproxen Sodium/Sumatriptan Succinate,NJ,1,26
2015,Oxaprozin,NJ,1,373
2015,Piroxicam,NJ,1,60
2015,Salsalate,NJ,1,12
2015,Sulindac,NJ,1,772
2015,Aspirin,NJ,2,28033
2015,Aspirin/Butalbital/Caffeine,NJ,2,208
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NJ,2,136
2015,Aspirin/Carisoprodol,NJ,2,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,NJ,2,0
2015,Aspirin/Dipyridamole,NJ,2,274
2015,Aspirin/Oxycodone Hydrochloride,NJ,2,19
2015,Bromfenac,NJ,2,0
2015,Bromfenac Sodium,NJ,2,0
2015,Celecoxib,NJ,2,1512
2015,Diclofenac,NJ,2,0
2015,Diclofenac Epolamine,NJ,2,160
2015,Diclofenac Potassium,NJ,2,926
2015,Diclofenac Sodium,NJ,2,14245
2015,Diclofenac Sodium/Misoprostol,NJ,2,0
2015,Diflunisal,NJ,2,138
2015,Etodolac,NJ,2,957
2015,Fenoprofen Calcium,NJ,2,0
2015,Flurbiprofen,NJ,2,0
2015,Flurbiprofen Sodium,NJ,2,58
2015,Ibuprofen,NJ,2,120573
2015,Ibuprofen/Pseudoephedrine Hydrochloride,NJ,2,0
2015,Indomethacin,NJ,2,1220
2015,Ketoprofen,NJ,2,37
2015,Ketorolac Tromethamine,NJ,2,10569
2015,Mefenamic Acid,NJ,2,0
2015,Meloxicam,NJ,2,17929
2015,Nabumetone,NJ,2,1875
2015,Naproxen,NJ,2,30695
2015,Naproxen Sodium,NJ,2,2287
2015,Naproxen Sodium/Sumatriptan Succinate,NJ,2,17
2015,Oxaprozin,NJ,2,254
2015,Piroxicam,NJ,2,70
2015,Salsalate,NJ,2,0
2015,Sulindac,NJ,2,550
2015,Aspirin,NJ,3,42283
2015,Aspirin/Butalbital/Caffeine,NJ,3,240
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NJ,3,212
2015,Aspirin/Carisoprodol,NJ,3,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,NJ,3,0
2015,Aspirin/Dipyridamole,NJ,3,367
2015,Aspirin/Oxycodone Hydrochloride,NJ,3,20
2015,Bromfenac,NJ,3,0
2015,Bromfenac Sodium,NJ,3,19
2015,Celecoxib,NJ,3,2100
2015,Diclofenac,NJ,3,16
2015,Diclofenac Epolamine,NJ,3,189
2015,Diclofenac Potassium,NJ,3,1352
2015,Diclofenac Sodium,NJ,3,23296
2015,Diclofenac Sodium/Misoprostol,NJ,3,19
2015,Diflunisal,NJ,3,218
2015,Etodolac,NJ,3,1375
2015,Fenoprofen Calcium,NJ,3,0
2015,Flurbiprofen,NJ,3,37
2015,Flurbiprofen Sodium,NJ,3,124
2015,Ibuprofen,NJ,3,148294
2015,Ibuprofen/Pseudoephedrine Hydrochloride,NJ,3,0
2015,Indomethacin,NJ,3,1842
2015,Ketoprofen,NJ,3,37
2015,Ketorolac Tromethamine,NJ,3,12735
2015,Mefenamic Acid,NJ,3,0
2015,Meloxicam,NJ,3,26618
2015,Nabumetone,NJ,3,2760
2015,Naproxen,NJ,3,44056
2015,Naproxen Sodium,NJ,3,3127
2015,Naproxen Sodium/Sumatriptan Succinate,NJ,3,0
2015,Oxaprozin,NJ,3,331
2015,Piroxicam,NJ,3,65
2015,Salsalate,NJ,3,0
2015,Sulindac,NJ,3,826
2015,Tolmetin Sodium,NJ,3,0
2015,Aspirin,NJ,4,39556
2015,Aspirin/Butalbital/Caffeine,NJ,4,215
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NJ,4,185
2015,Aspirin/Carisoprodol,NJ,4,0
2015,Aspirin/Carisoprodol/Codeine Phosphate,NJ,4,0
2015,Aspirin/Dipyridamole,NJ,4,251
2015,Aspirin/Oxycodone Hydrochloride,NJ,4,24
2015,Bromfenac,NJ,4,0
2015,Bromfenac Sodium,NJ,4,20
2015,Celecoxib,NJ,4,1782
2015,Diclofenac,NJ,4,18
2015,Diclofenac Epolamine,NJ,4,133
2015,Diclofenac Potassium,NJ,4,1083
2015,Diclofenac Sodium,NJ,4,16294
2015,Diclofenac Sodium/Misoprostol,NJ,4,0
2015,Diflunisal,NJ,4,121
2015,Etodolac,NJ,4,1058
2015,Fenoprofen Calcium,NJ,4,0
2015,Flurbiprofen,NJ,4,20
2015,Flurbiprofen Sodium,NJ,4,124
2015,Ibuprofen,NJ,4,136023
2015,Ibuprofen/Pseudoephedrine Hydrochloride,NJ,4,0
2015,Indomethacin,NJ,4,1475
2015,Ketoprofen,NJ,4,17
2015,Ketorolac Tromethamine,NJ,4,13175
2015,Mefenamic Acid,NJ,4,0
2015,Meloxicam,NJ,4,22724
2015,Nabumetone,NJ,4,2231
2015,Naproxen,NJ,4,36978
2015,Naproxen Sodium,NJ,4,3174
2015,Naproxen Sodium/Sumatriptan Succinate,NJ,4,17
2015,Oxaprozin,NJ,4,250
2015,Piroxicam,NJ,4,102
2015,Salsalate,NJ,4,0
2015,Sulindac,NJ,4,811
2015,Tolmetin Sodium,NJ,4,0
2015,Aspirin,NV,1,7277
2015,Aspirin/Butalbital/Caffeine,NV,1,224
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NV,1,150
2015,Aspirin/Dipyridamole,NV,1,42
2015,Aspirin/Oxycodone Hydrochloride,NV,1,0
2015,Bromfenac,NV,1,0
2015,Bromfenac Sodium,NV,1,0
2015,Celecoxib,NV,1,367
2015,Diclofenac,NV,1,61
2015,Diclofenac Epolamine,NV,1,68
2015,Diclofenac Potassium,NV,1,464
2015,Diclofenac Sodium,NV,1,4551
2015,Diclofenac Sodium/Misoprostol,NV,1,24
2015,Diflunisal,NV,1,0
2015,Etodolac,NV,1,765
2015,Flurbiprofen,NV,1,0
2015,Flurbiprofen Sodium,NV,1,61
2015,Ibuprofen,NV,1,36576
2015,Indomethacin,NV,1,799
2015,Ketoprofen,NV,1,153
2015,Ketorolac Tromethamine,NV,1,5617
2015,Meclofenamate Sodium,NV,1,0
2015,Mefenamic Acid,NV,1,0
2015,Meloxicam,NV,1,7261
2015,Nabumetone,NV,1,392
2015,Naproxen,NV,1,8688
2015,Naproxen Sodium,NV,1,391
2015,Naproxen Sodium/Sumatriptan Succinate,NV,1,0
2015,Oxaprozin,NV,1,76
2015,Piroxicam,NV,1,313
2015,Salsalate,NV,1,0
2015,Sulindac,NV,1,36
2015,Aspirin,NV,2,9409
2015,Aspirin/Butalbital/Caffeine,NV,2,250
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NV,2,168
2015,Aspirin/Dipyridamole,NV,2,56
2015,Aspirin/Oxycodone Hydrochloride,NV,2,0
2015,Bromfenac,NV,2,0
2015,Bromfenac Sodium,NV,2,0
2015,Celecoxib,NV,2,430
2015,Diclofenac,NV,2,165
2015,Diclofenac Epolamine,NV,2,92
2015,Diclofenac Potassium,NV,2,613
2015,Diclofenac Sodium,NV,2,5463
2015,Diclofenac Sodium/Misoprostol,NV,2,25
2015,Diflunisal,NV,2,0
2015,Etodolac,NV,2,860
2015,Fenoprofen Calcium,NV,2,0
2015,Flurbiprofen,NV,2,0
2015,Flurbiprofen Sodium,NV,2,71
2015,Ibuprofen,NV,2,39821
2015,Indomethacin,NV,2,893
2015,Ketoprofen,NV,2,0
2015,Ketorolac Tromethamine,NV,2,6500
2015,Meclofenamate Sodium,NV,2,0
2015,Mefenamic Acid,NV,2,0
2015,Meloxicam,NV,2,8727
2015,Nabumetone,NV,2,481
2015,Naproxen,NV,2,10345
2015,Naproxen Sodium,NV,2,432
2015,Naproxen Sodium/Sumatriptan Succinate,NV,2,23
2015,Oxaprozin,NV,2,120
2015,Piroxicam,NV,2,331
2015,Salsalate,NV,2,0
2015,Sulindac,NV,2,17
2015,Aspirin,NV,3,9545
2015,Aspirin/Butalbital/Caffeine,NV,3,255
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NV,3,150
2015,Aspirin/Carisoprodol,NV,3,0
2015,Aspirin/Dipyridamole,NV,3,20
2015,Aspirin/Oxycodone Hydrochloride,NV,3,0
2015,Bromfenac Sodium,NV,3,0
2015,Celecoxib,NV,3,378
2015,Diclofenac,NV,3,133
2015,Diclofenac Epolamine,NV,3,73
2015,Diclofenac Potassium,NV,3,569
2015,Diclofenac Sodium,NV,3,5374
2015,Diclofenac Sodium/Misoprostol,NV,3,22
2015,Diflunisal,NV,3,0
2015,Etodolac,NV,3,792
2015,Flurbiprofen,NV,3,0
2015,Flurbiprofen Sodium,NV,3,57
2015,Ibuprofen,NV,3,38138
2015,Indomethacin,NV,3,945
2015,Ketoprofen,NV,3,0
2015,Ketorolac Tromethamine,NV,3,6522
2015,Meclofenamate Sodium,NV,3,0
2015,Mefenamic Acid,NV,3,0
2015,Meloxicam,NV,3,8990
2015,Nabumetone,NV,3,454
2015,Naproxen,NV,3,10268
2015,Naproxen Sodium,NV,3,461
2015,Naproxen Sodium/Sumatriptan Succinate,NV,3,0
2015,Oxaprozin,NV,3,134
2015,Piroxicam,NV,3,250
2015,Salsalate,NV,3,0
2015,Sulindac,NV,3,18
2015,Aspirin,NV,4,10100
2015,Aspirin/Butalbital/Caffeine,NV,4,242
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NV,4,138
2015,Aspirin/Dipyridamole,NV,4,0
2015,Aspirin/Oxycodone Hydrochloride,NV,4,0
2015,Bromfenac Sodium,NV,4,20
2015,Celecoxib,NV,4,347
2015,Diclofenac,NV,4,163
2015,Diclofenac Epolamine,NV,4,58
2015,Diclofenac Potassium,NV,4,614
2015,Diclofenac Sodium,NV,4,5816
2015,Diclofenac Sodium/Misoprostol,NV,4,27
2015,Diflunisal,NV,4,0
2015,Etodolac,NV,4,753
2015,Flurbiprofen,NV,4,0
2015,Flurbiprofen Sodium,NV,4,35
2015,Ibuprofen,NV,4,42165
2015,Indomethacin,NV,4,845
2015,Ketoprofen,NV,4,0
2015,Ketorolac Tromethamine,NV,4,7431
2015,Meclofenamate Sodium,NV,4,0
2015,Mefenamic Acid,NV,4,0
2015,Meloxicam,NV,4,10058
2015,Nabumetone,NV,4,456
2015,Naproxen,NV,4,10302
2015,Naproxen Sodium,NV,4,482
2015,Naproxen Sodium/Sumatriptan Succinate,NV,4,24
2015,Oxaprozin,NV,4,139
2015,Piroxicam,NV,4,173
2015,Salsalate,NV,4,0
2015,Sulindac,NV,4,12
2015,Tolmetin Sodium,NV,4,0
2015,Aspirin,NY,1,533435
2015,Aspirin/Butalbital/Caffeine,NY,1,599
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NY,1,188
2015,Aspirin/Dipyridamole,NY,1,1089
2015,Aspirin/Oxycodone Hydrochloride,NY,1,14
2015,Bromfenac,NY,1,163
2015,Bromfenac Sodium,NY,1,24
2015,Celecoxib,NY,1,9528
2015,Diclofenac,NY,1,32
2015,Diclofenac Epolamine,NY,1,833
2015,Diclofenac Potassium,NY,1,5660
2015,Diclofenac Sodium,NY,1,65076
2015,Diclofenac Sodium/Misoprostol,NY,1,465
2015,Diflunisal,NY,1,904
2015,Etodolac,NY,1,4194
2015,Fenoprofen Calcium,NY,1,16
2015,Flurbiprofen,NY,1,214
2015,Flurbiprofen Sodium,NY,1,145
2015,Ibuprofen,NY,1,449233
2015,Ibuprofen/Oxycodone Hydrochloride,NY,1,0
2015,Ibuprofen/Pseudoephedrine Hydrochloride,NY,1,0
2015,Indomethacin,NY,1,6381
2015,Ketoprofen,NY,1,1625
2015,Ketorolac Tromethamine,NY,1,17070
2015,Meclofenamate Sodium,NY,1,0
2015,Mefenamic Acid,NY,1,42
2015,Meloxicam,NY,1,94879
2015,Nabumetone,NY,1,11018
2015,Naproxen,NY,1,116372
2015,Naproxen Sodium,NY,1,9061
2015,Naproxen Sodium/Sumatriptan Succinate,NY,1,188
2015,Oxaprozin,NY,1,1283
2015,Piroxicam,NY,1,1094
2015,Salsalate,NY,1,15
2015,Sulindac,NY,1,1530
2015,Tolmetin Sodium,NY,1,0
2015,Aspirin,NY,2,565680
2015,Aspirin/Butalbital/Caffeine,NY,2,662
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NY,2,169
2015,Aspirin/Carisoprodol/Codeine Phosphate,NY,2,0
2015,Aspirin/Dipyridamole,NY,2,1091
2015,Aspirin/Oxycodone Hydrochloride,NY,2,0
2015,Bromfenac,NY,2,119
2015,Bromfenac Sodium,NY,2,43
2015,Celecoxib,NY,2,10668
2015,Diclofenac,NY,2,48
2015,Diclofenac Epolamine,NY,2,750
2015,Diclofenac Potassium,NY,2,6263
2015,Diclofenac Sodium,NY,2,68516
2015,Diclofenac Sodium/Misoprostol,NY,2,387
2015,Diflunisal,NY,2,1055
2015,Etodolac,NY,2,4612
2015,Fenoprofen Calcium,NY,2,0
2015,Flurbiprofen,NY,2,215
2015,Flurbiprofen Sodium,NY,2,169
2015,Ibuprofen,NY,2,478114
2015,Ibuprofen/Oxycodone Hydrochloride,NY,2,0
2015,Ibuprofen/Pseudoephedrine Hydrochloride,NY,2,0
2015,Indomethacin,NY,2,7429
2015,Ketoprofen,NY,2,572
2015,Ketorolac Tromethamine,NY,2,19563
2015,Meclofenamate Sodium,NY,2,0
2015,Mefenamic Acid,NY,2,50
2015,Meloxicam,NY,2,105688
2015,Nabumetone,NY,2,12870
2015,Naproxen,NY,2,126353
2015,Naproxen Sodium,NY,2,10051
2015,Naproxen Sodium/Pseudoephedrine Hydrochloride,NY,2,0
2015,Naproxen Sodium/Sumatriptan Succinate,NY,2,197
2015,Oxaprozin,NY,2,1268
2015,Piroxicam,NY,2,1141
2015,Salsalate,NY,2,0
2015,Sulindac,NY,2,1761
2015,Tolmetin Sodium,NY,2,0
2015,Aspirin,NY,3,529060
2015,Aspirin/Butalbital/Caffeine,NY,3,627
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NY,3,149
2015,Aspirin/Caffeine/Orphenadrine Citrate,NY,3,0
2015,Aspirin/Carisoprodol,NY,3,0
2015,Aspirin/Dipyridamole,NY,3,930
2015,Aspirin/Oxycodone Hydrochloride,NY,3,0
2015,Bromfenac,NY,3,204
2015,Bromfenac Sodium,NY,3,54
2015,Celecoxib,NY,3,9719
2015,Diclofenac,NY,3,44
2015,Diclofenac Epolamine,NY,3,812
2015,Diclofenac Potassium,NY,3,5419
2015,Diclofenac Sodium,NY,3,57839
2015,Diclofenac Sodium/Misoprostol,NY,3,317
2015,Diflunisal,NY,3,935
2015,Etodolac,NY,3,3840
2015,Fenoprofen Calcium,NY,3,16
2015,Flurbiprofen,NY,3,169
2015,Flurbiprofen Sodium,NY,3,150
2015,Ibuprofen,NY,3,412375
2015,Ibuprofen/Pseudoephedrine Hydrochloride,NY,3,0
2015,Indomethacin,NY,3,6452
2015,Ketoprofen,NY,3,313
2015,Ketorolac Tromethamine,NY,3,15225
2015,Meclofenamate Sodium,NY,3,0
2015,Mefenamic Acid,NY,3,45
2015,Meloxicam,NY,3,98225
2015,Nabumetone,NY,3,11304
2015,Naproxen,NY,3,114678
2015,Naproxen Sodium,NY,3,8574
2015,Naproxen Sodium/Sumatriptan Succinate,NY,3,197
2015,Oxaprozin,NY,3,965
2015,Piroxicam,NY,3,970
2015,Salsalate,NY,3,0
2015,Sulindac,NY,3,1656
2015,Tolmetin Sodium,NY,3,18
2015,Aspirin,NY,4,527996
2015,Aspirin/Butalbital/Caffeine,NY,4,642
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,NY,4,165
2015,Aspirin/Carisoprodol,NY,4,0
2015,Aspirin/Dipyridamole,NY,4,889
2015,Aspirin/Oxycodone Hydrochloride,NY,4,0
