year,gennme,prodnme,state,quarter,totalRXImputed
2015,Piroxicam,PIROXICAM,UT,2,40
2015,Salsalate,SALSALATE,UT,2,10
2015,Sulindac,SULINDAC,UT,2,80
2015,Aspirin,ASPIR 81,UT,3,20
2015,Aspirin,ASPIR LOW,UT,3,640
2015,Aspirin,ASPIRIN,UT,3,323
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,UT,3,10
2015,Aspirin,ASPIRIN CHILDREN S,UT,3,123
2015,Aspirin,ASPIRIN LITE COATED,UT,3,10
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,UT,3,30
2015,Aspirin,GOOD SENSE ASPIRIN,UT,3,10
2015,Aspirin,HEALTH MART ASPIRIN,UT,3,50
2015,Aspirin,HEALTH MART LOW DOSE ASPIRIN,UT,3,10
2015,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,UT,3,10
2015,Aspirin,LEADER ASPIRIN,UT,3,10
2015,Aspirin,LOW DOSE ASPIRIN,UT,3,475
2015,Aspirin,SUNMARK ASPIRIN,UT,3,53
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,UT,3,10
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,UT,3,42
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,UT,3,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,UT,3,20
2015,Aspirin/Dipyridamole,AGGRENOX,UT,3,20
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,UT,3,12
2015,Bromfenac,BROMFENAC,UT,3,10
2015,Celecoxib,CELEBREX,UT,3,385
2015,Celecoxib,CELECOXIB,UT,3,584
2015,Diclofenac Epolamine,FLECTOR,UT,3,13
2015,Diclofenac Potassium,CAMBIA,UT,3,10
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,UT,3,118
2015,Diclofenac Sodium,DICLOFENAC SODIUM,UT,3,1037
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,UT,3,274
2015,Diclofenac Sodium,PENNSAID,UT,3,10
2015,Diclofenac Sodium,VOLTAREN GEL,UT,3,190
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,UT,3,10
2015,Etodolac,ETODOLAC,UT,3,166
2015,Flurbiprofen,FLURBIPROFEN,UT,3,20
2015,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,UT,3,20
2015,Ibuprofen,CALDOLOR,UT,3,10
2015,Ibuprofen,CHILDREN S IBUPROFEN,UT,3,266
2015,Ibuprofen,GOOD NEIGHBOR IBUPROFEN,UT,3,10
2015,Ibuprofen,GOOD NEIGHBOR IBUPROFEN INFANTS,UT,3,10
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,UT,3,60
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,UT,3,20
2015,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,UT,3,10
2015,Ibuprofen,GOOD SENSE IBUPROFEN,UT,3,10
2015,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,UT,3,61
2015,Ibuprofen,HEALTH MART IBUPROFEN,UT,3,20
2015,Ibuprofen,HEALTH MART INFANTS  IBUPROFEN,UT,3,10
2015,Ibuprofen,IBU,UT,3,2704
2015,Ibuprofen,IBU-200,UT,3,20
2015,Ibuprofen,IBUPROFEN,UT,3,11526
2015,Ibuprofen,IBUPROFEN CHILDREN S,UT,3,49
2015,Ibuprofen,LEADER CHILDREN S IBUPROFEN,UT,3,60
2015,Ibuprofen,LEADER IBU-DROPS INFANTS,UT,3,10
2015,Ibuprofen,SUNMARK IBUPROFEN,UT,3,20
2015,Indomethacin,INDOCIN,UT,3,20
2015,Indomethacin,INDOMETHACIN,UT,3,429
2015,Ketoprofen,KETOPROFEN,UT,3,54
2015,Ketorolac Tromethamine,ACULAR LS,UT,3,10
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,UT,3,4458
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,UT,3,20
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,UT,3,53
2015,Mefenamic Acid,MEFENAMIC ACID,UT,3,10
2015,Meloxicam,MELOXICAM,UT,3,3068
2015,Nabumetone,NABUMETONE,UT,3,341
2015,Naproxen,NAPROXEN,UT,3,2254
2015,Naproxen,NAPROXEN DELAYED-RELEASE,UT,3,75
2015,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,UT,3,10
2015,Naproxen Sodium,NAPROXEN SODIUM,UT,3,224
2015,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,UT,3,10
2015,Oxaprozin,OXAPROZIN,UT,3,50
2015,Piroxicam,PIROXICAM,UT,3,20
2015,Salsalate,SALSALATE,UT,3,10
2015,Sulindac,SULINDAC,UT,3,100
2015,Aspirin,ASPIR 81,UT,4,20
2015,Aspirin,ASPIR LOW,UT,4,600
2015,Aspirin,ASPIRIN,UT,4,287
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,UT,4,35
2015,Aspirin,ASPIRIN CHILDREN S,UT,4,136
2015,Aspirin,ASPIRIN LITE COATED,UT,4,10
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,UT,4,40
2015,Aspirin,GOOD SENSE ASPIRIN,UT,4,10
2015,Aspirin,HEALTH MART ASPIRIN,UT,4,40
2015,Aspirin,HEALTH MART LOW DOSE ASPIRIN,UT,4,10
2015,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,UT,4,10
2015,Aspirin,LEADER ASPIRIN,UT,4,10
2015,Aspirin,LOW DOSE ASPIRIN,UT,4,442
2015,Aspirin,SUNMARK ASPIRIN,UT,4,57
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,UT,4,20
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,UT,4,55
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,UT,4,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,UT,4,23
2015,Aspirin/Dipyridamole,AGGRENOX,UT,4,20
2015,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,UT,4,10
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,UT,4,40
2015,Bromfenac,BROMFENAC,UT,4,10
2015,Bromfenac Sodium,PROLENSA,UT,4,10
2015,Celecoxib,CELEBREX,UT,4,27
2015,Celecoxib,CELECOXIB,UT,4,871
2015,Diclofenac Epolamine,FLECTOR,UT,4,17
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,UT,4,131
2015,Diclofenac Sodium,DICLOFENAC SODIUM,UT,4,897
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,UT,4,284
2015,Diclofenac Sodium,PENNSAID,UT,4,10
2015,Diclofenac Sodium,VOLTAREN GEL,UT,4,205
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,UT,4,10
2015,Etodolac,ETODOLAC,UT,4,130
2015,Flurbiprofen,FLURBIPROFEN,UT,4,10
2015,Ibuprofen,CALDOLOR,UT,4,10
2015,Ibuprofen,CHILDREN S IBUPROFEN,UT,4,328
2015,Ibuprofen,GOOD NEIGHBOR IBUPROFEN INFANTS,UT,4,10
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,UT,4,90
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,UT,4,20
2015,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,UT,4,20
2015,Ibuprofen,GOOD SENSE IBUPROFEN,UT,4,10
2015,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,UT,4,77
2015,Ibuprofen,HEALTH MART IBUPROFEN,UT,4,10
2015,Ibuprofen,HEALTH MART IBUPROFEN IB,UT,4,10
2015,Ibuprofen,HEALTH MART INFANTS  IBUPROFEN,UT,4,10
2015,Ibuprofen,IBU,UT,4,2623
2015,Ibuprofen,IBUPROFEN,UT,4,11660
2015,Ibuprofen,IBUPROFEN CHILDREN S,UT,4,56
2015,Ibuprofen,INFANTS  IBUPROFEN,UT,4,10
2015,Ibuprofen,LEADER CHILDREN S IBUPROFEN,UT,4,49
2015,Ibuprofen,SUNMARK IBUPROFEN,UT,4,20
2015,Indomethacin,INDOCIN,UT,4,10
2015,Indomethacin,INDOMETHACIN,UT,4,362
2015,Ketoprofen,KETOPROFEN,UT,4,50
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,UT,4,3746
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,UT,4,20
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,UT,4,85
2015,Mefenamic Acid,MEFENAMIC ACID,UT,4,10
2015,Meloxicam,MELOXICAM,UT,4,3173
2015,Meloxicam,MOBIC,UT,4,10
2015,Nabumetone,NABUMETONE,UT,4,362
2015,Naproxen,NAPROXEN,UT,4,2451
2015,Naproxen,NAPROXEN DELAYED-RELEASE,UT,4,61
2015,Naproxen Sodium,ALL DAY RELIEF,UT,4,10
2015,Naproxen Sodium,GOOD SENSE ALL DAY PAIN RELIEF,UT,4,10
2015,Naproxen Sodium,NAPROXEN SODIUM,UT,4,243
2015,Oxaprozin,OXAPROZIN,UT,4,44
2015,Piroxicam,PIROXICAM,UT,4,30
2015,Sulindac,SULINDAC,UT,4,70
2015,Aspirin,ASPIR LOW,VA,1,5006
2015,Aspirin,ASPIRIN,VA,1,9399
2015,Aspirin,ASPIRIN ADULT LOW DOSE,VA,1,53
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,VA,1,102
2015,Aspirin,ASPIRIN CHILDREN S,VA,1,6706
2015,Aspirin,ASPIRIN LITE COATED,VA,1,30
2015,Aspirin,ASPIRIN MICROTHIN COATING,VA,1,10
2015,Aspirin,ASPIRIN REGIMEN LOW STRENGTH,VA,1,31
2015,Aspirin,CHILDREN S ASPIRIN,VA,1,526
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,VA,1,308
2015,Aspirin,GOOD SENSE ASPIRIN,VA,1,115
2015,Aspirin,HEALTH MART ASPIRIN,VA,1,70
2015,Aspirin,HEALTH MART LOW DOSE ASPIRIN,VA,1,22
2015,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,VA,1,10
2015,Aspirin,LEADER ASPIRIN,VA,1,155
2015,Aspirin,LOW DOSE ASPIRIN,VA,1,5469
2015,Aspirin,QUALITY CHOICE ASPIRIN,VA,1,30
2015,Aspirin,QUALITY CHOICE LO-DOSE ASPIRIN,VA,1,125
2015,Aspirin,SUNMARK ASPIRIN,VA,1,144
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,VA,1,10
2015,Aspirin,TOPCARE ASPIRIN,VA,1,40
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,VA,1,307
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,VA,1,70
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,VA,1,142
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FIORINAL W/CODEINE,VA,1,10
2015,Aspirin/Carisoprodol,CARISOPRODOL-ASPIRIN,VA,1,10
2015,Aspirin/Carisoprodol/Codeine Phosphate,CARISOPRODOL/ASPIRIN/CODEINE,VA,1,10
2015,Aspirin/Dipyridamole,AGGRENOX,VA,1,190
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,VA,1,20
2015,Bromfenac,BROMFENAC,VA,1,40
2015,Bromfenac Sodium,PROLENSA,VA,1,20
2015,Celecoxib,CELEBREX,VA,1,221
2015,Celecoxib,CELECOXIB,VA,1,1013
2015,Diclofenac,ZORVOLEX,VA,1,30
2015,Diclofenac Epolamine,FLECTOR,VA,1,69
2015,Diclofenac Potassium,CAMBIA,VA,1,37
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,VA,1,481
2015,Diclofenac Potassium,ZIPSOR,VA,1,10
2015,Diclofenac Sodium,DICLOFENAC SODIUM,VA,1,5502
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,VA,1,732
2015,Diclofenac Sodium,PENNSAID,VA,1,20
2015,Diclofenac Sodium,VOLTAREN GEL,VA,1,905
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,VA,1,50
2015,Diflunisal,DIFLUNISAL,VA,1,132
2015,Etodolac,ETODOLAC,VA,1,696
2015,Fenoprofen Calcium,FENOPROFEN CALCIUM,VA,1,10
2015,Fenoprofen Calcium,NALFON,VA,1,10
2015,Flurbiprofen,FLURBIPROFEN,VA,1,33
2015,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,VA,1,40
2015,Ibuprofen,ADVIL CHILDREN S,VA,1,40
2015,Ibuprofen,CALDOLOR,VA,1,10
2015,Ibuprofen,CHILDREN S IBUPROFEN,VA,1,653
2015,Ibuprofen,GOOD NEIGHBOR IBUPROFEN INFANTS,VA,1,10
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,VA,1,140
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,VA,1,90
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN JUNIOR STRENGTH,VA,1,10
2015,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,VA,1,69
2015,Ibuprofen,GOOD SENSE IBUPROFEN,VA,1,90
2015,Ibuprofen,GOOD SENSE IBUPROFEN JUNIOR STRENGTH,VA,1,10
2015,Ibuprofen,GOOD SENSE INFANTS IBUPROFEN,VA,1,10
2015,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,VA,1,20
2015,Ibuprofen,HEALTH MART IBUPROFEN,VA,1,10
2015,Ibuprofen,IBU,VA,1,2419
2015,Ibuprofen,IBU-200,VA,1,20
2015,Ibuprofen,IBU-DROPS CHILDREN S,VA,1,10
2015,Ibuprofen,IBUPROFEN,VA,1,33201
2015,Ibuprofen,IBUPROFEN CHILDREN S,VA,1,515
2015,Ibuprofen,INFANTS  IBUPROFEN,VA,1,20
2015,Ibuprofen,LEADER CHILDREN S IBUPROFEN,VA,1,62
2015,Ibuprofen,LEADER IBU-DROPS INFANTS,VA,1,10
2015,Ibuprofen,QC IBUPROFEN,VA,1,10
2015,Ibuprofen,QUALITY CHOICE CHILDREN S IBUPROFEN,VA,1,38
2015,Ibuprofen,QUALITY CHOICE IBUPROFEN,VA,1,10
2015,Ibuprofen,QUALITY CHOICE INFANTS  IBUPROFEN,VA,1,10
2015,Ibuprofen,SUNMARK IBUPROFEN,VA,1,40
2015,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,VA,1,40
2015,Ibuprofen,TOPCARE IBUPROFEN,VA,1,10
2015,Ibuprofen/Oxycodone Hydrochloride,OXYCODONE HCL-IBUPROFEN,VA,1,10
2015,Ibuprofen/Pseudoephedrine Hydrochloride,ADVIL COLD & SINUS,VA,1,10
2015,Indomethacin,INDOCIN,VA,1,20
2015,Indomethacin,INDOMETHACIN,VA,1,1027
2015,Ketoprofen,KETOPROFEN,VA,1,91
2015,Ketorolac Tromethamine,ACULAR,VA,1,10
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,VA,1,7945
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE AMERINET,VA,1,10
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,VA,1,52
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,VA,1,427
2015,Meclofenamate Sodium,MECLOFENAMATE SODIUM,VA,1,20
2015,Mefenamic Acid,MEFENAMIC ACID,VA,1,84
2015,Meloxicam,MELOXICAM,VA,1,8898
2015,Meloxicam,MOBIC,VA,1,10
2015,Nabumetone,NABUMETONE,VA,1,989
2015,Naproxen,NAPROSYN,VA,1,10
2015,Naproxen,NAPROXEN,VA,1,11362
2015,Naproxen,NAPROXEN DELAYED-RELEASE,VA,1,219
2015,Naproxen Sodium,ALL DAY RELIEF,VA,1,20
2015,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,VA,1,63
2015,Naproxen Sodium,GOOD SENSE ALL DAY PAIN RELIEF,VA,1,10
2015,Naproxen Sodium,NAPRELAN,VA,1,20
2015,Naproxen Sodium,NAPROXEN SODIUM,VA,1,1243
2015,Naproxen Sodium,TOPCARE ALL DAY PAIN RELIEF,VA,1,10
2015,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,VA,1,39
2015,Oxaprozin,OXAPROZIN,VA,1,158
2015,Piroxicam,PIROXICAM,VA,1,255
2015,Salsalate,SALSALATE,VA,1,80
2015,Sulindac,SULINDAC,VA,1,309
2015,Tolmetin Sodium,TOLMETIN SODIUM,VA,1,10
2015,Aspirin,ASPIR 81,VA,2,10
2015,Aspirin,ASPIR LOW,VA,2,4652
2015,Aspirin,ASPIRIN,VA,2,9390
2015,Aspirin,ASPIRIN ADULT LOW DOSE,VA,2,20
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,VA,2,34
2015,Aspirin,ASPIRIN CHILDREN S,VA,2,6427
2015,Aspirin,ASPIRIN LITE COATED,VA,2,10
2015,Aspirin,ASPIRIN MICROTHIN COATING,VA,2,10
2015,Aspirin,ASPIRIN REGIMEN LOW STRENGTH,VA,2,26
2015,Aspirin,CHILDREN S ASPIRIN,VA,2,389
2015,Aspirin,ECOTRIN,VA,2,10
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,VA,2,231
2015,Aspirin,GOOD SENSE ASPIRIN,VA,2,68
2015,Aspirin,HEALTH MART ASPIRIN,VA,2,30
2015,Aspirin,HEALTH MART LOW DOSE ASPIRIN,VA,2,10
2015,Aspirin,LEADER ASPIRIN,VA,2,107
2015,Aspirin,LOW DOSE ASPIRIN,VA,2,5824
2015,Aspirin,QUALITY CHOICE ASPIRIN,VA,2,10
2015,Aspirin,QUALITY CHOICE LO-DOSE ASPIRIN,VA,2,99
2015,Aspirin,SUNMARK ASPIRIN,VA,2,24
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,VA,2,20
2015,Aspirin,TOPCARE ASPIRIN,VA,2,10
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,VA,2,320
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,VA,2,62
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,VA,2,120
2015,Aspirin/Carisoprodol,CARISOPRODOL-ASPIRIN,VA,2,10
2015,Aspirin/Dipyridamole,AGGRENOX,VA,2,180
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,VA,2,10
2015,Bromfenac,BROMFENAC,VA,2,40
2015,Bromfenac Sodium,PROLENSA,VA,2,30
2015,Celecoxib,CELEBREX,VA,2,128
2015,Celecoxib,CELECOXIB,VA,2,1067
2015,Diclofenac,ZORVOLEX,VA,2,20
2015,Diclofenac Epolamine,FLECTOR,VA,2,76
2015,Diclofenac Potassium,CAMBIA,VA,2,30
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,VA,2,502
2015,Diclofenac Potassium,ZIPSOR,VA,2,10
2015,Diclofenac Sodium,DICLOFENAC SODIUM,VA,2,5841
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,VA,2,671
2015,Diclofenac Sodium,PENNSAID,VA,2,26
2015,Diclofenac Sodium,VOLTAREN,VA,2,10
2015,Diclofenac Sodium,VOLTAREN GEL,VA,2,1019
2015,Diclofenac Sodium,VOLTAREN-XR,VA,2,10
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,VA,2,50
2015,Diflunisal,DIFLUNISAL,VA,2,111
2015,Etodolac,ETODOLAC,VA,2,794
2015,Fenoprofen Calcium,FENOPROFEN CALCIUM,VA,2,10
2015,Fenoprofen Calcium,NALFON,VA,2,10
2015,Flurbiprofen,FLURBIPROFEN,VA,2,35
2015,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,VA,2,30
2015,Ibuprofen,ADVIL,VA,2,20
2015,Ibuprofen,ADVIL CHILDREN S,VA,2,10
2015,Ibuprofen,CALDOLOR,VA,2,10
2015,Ibuprofen,CHILDREN S IBUPROFEN,VA,2,403
2015,Ibuprofen,GOOD NEIGHBOR IBUPROFEN JUNIOR STRENGTH,VA,2,10
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,VA,2,97
2015,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,VA,2,110
2015,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,VA,2,80
2015,Ibuprofen,GOOD SENSE IBUPROFEN,VA,2,100
2015,Ibuprofen,GOOD SENSE IBUPROFEN JUNIOR STRENGTH,VA,2,20
2015,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,VA,2,20
2015,Ibuprofen,IBU,VA,2,2984
2015,Ibuprofen,IBU-200,VA,2,20
2015,Ibuprofen,IBU-DROPS CHILDREN S,VA,2,10
2015,Ibuprofen,IBUPROFEN,VA,2,31928
2015,Ibuprofen,IBUPROFEN CHILDREN S,VA,2,580
2015,Ibuprofen,INFANTS  IBUPROFEN,VA,2,40
2015,Ibuprofen,LEADER CHILDREN S IBUPROFEN,VA,2,40
2015,Ibuprofen,QC IBUPROFEN,VA,2,10
2015,Ibuprofen,QUALITY CHOICE CHILDREN S IBUPROFEN,VA,2,30
2015,Ibuprofen,QUALITY CHOICE IBUPROFEN,VA,2,10
2015,Ibuprofen,SUNMARK IBUPROFEN,VA,2,30
2015,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,VA,2,30
2015,Ibuprofen/Oxycodone Hydrochloride,OXYCODONE HCL-IBUPROFEN,VA,2,10
2015,Ibuprofen/Pseudoephedrine Hydrochloride,ADVIL COLD & SINUS,VA,2,10
2015,Indomethacin,INDOCIN,VA,2,20
2015,Indomethacin,INDOMETHACIN,VA,2,1001
2015,Ketoprofen,KETOPROFEN,VA,2,73
2015,Ketorolac Tromethamine,ACULAR,VA,2,10
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,VA,2,8894
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,VA,2,73
2015,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,VA,2,385
2015,Meclofenamate Sodium,MECLOFENAMATE SODIUM,VA,2,20
2015,Mefenamic Acid,MEFENAMIC ACID,VA,2,60
2015,Meloxicam,MELOXICAM,VA,2,9569
2015,Meloxicam,MOBIC,VA,2,20
2015,Nabumetone,NABUMETONE,VA,2,1057
2015,Naproxen,NAPROSYN,VA,2,10
2015,Naproxen,NAPROXEN,VA,2,11640
2015,Naproxen,NAPROXEN DELAYED-RELEASE,VA,2,253
2015,Naproxen Sodium,ALL DAY RELIEF,VA,2,50
2015,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,VA,2,10
2015,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,VA,2,74
2015,Naproxen Sodium,GOOD SENSE ALL DAY PAIN RELIEF,VA,2,10
2015,Naproxen Sodium,NAPRELAN,VA,2,20
2015,Naproxen Sodium,NAPROXEN SODIUM,VA,2,1188
2015,Naproxen Sodium,TOPCARE ALL DAY PAIN RELIEF,VA,2,10
2015,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,VA,2,30
2015,Oxaprozin,OXAPROZIN,VA,2,167
2015,Piroxicam,PIROXICAM,VA,2,217
2015,Salsalate,DISALCID,VA,2,10
2015,Salsalate,SALSALATE,VA,2,72
2015,Sulindac,SULINDAC,VA,2,347
2015,Tolmetin Sodium,TOLMETIN SODIUM,VA,2,20
2015,Aspirin,ASPIR 81,VA,3,10
2015,Aspirin,ASPIR LOW,VA,3,5418
2015,Aspirin,ASPIRIN,VA,3,10538
2015,Aspirin,ASPIRIN ADULT LOW DOSE,VA,3,20
2015,Aspirin,ASPIRIN ADULT LOW STRENGTH,VA,3,20
2015,Aspirin,ASPIRIN CHILDREN S,VA,3,7283
2015,Aspirin,ASPIRIN LITE COATED,VA,3,10
2015,Aspirin,ASPIRIN LOW STRENGTH,VA,3,10
2015,Aspirin,ASPIRIN MICROTHIN COATING,VA,3,10
2015,Aspirin,ASPIRIN REGIMEN LOW STRENGTH,VA,3,34
2015,Aspirin,CHILDREN S ASPIRIN,VA,3,433
2015,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,VA,3,225
2015,Aspirin,GOOD SENSE ASPIRIN,VA,3,75
2015,Aspirin,HEALTH MART ASPIRIN,VA,3,40
2015,Aspirin,HEALTH MART LOW DOSE ASPIRIN,VA,3,10
2015,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,VA,3,10
2015,Aspirin,LEADER ASPIRIN,VA,3,110
2015,Aspirin,LOW DOSE ASPIRIN,VA,3,6613
2015,Aspirin,QUALITY CHOICE ASPIRIN,VA,3,10
2015,Aspirin,QUALITY CHOICE LO-DOSE ASPIRIN,VA,3,87
2015,Aspirin,SUNMARK ASPIRIN,VA,3,40
2015,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,VA,3,20
2015,Aspirin,TOPCARE ASPIRIN,VA,3,30
2015,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,VA,3,330
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,VA,3,65
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,VA,3,129
2015,Aspirin/Carisoprodol,CARISOPRODOL-ASPIRIN,VA,3,10
2015,Aspirin/Dipyridamole,AGGRENOX,VA,3,130
2015,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,VA,3,57
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,VA,3,30
2015,Bromfenac,BROMFENAC,VA,3,40
2015,Bromfenac Sodium,PROLENSA,VA,3,40
2015,Celecoxib,CELEBREX,VA,3,87
2015,Celecoxib,CELECOXIB,VA,3,1188
2015,Diclofenac,ZORVOLEX,VA,3,30
2015,Diclofenac Epolamine,FLECTOR,VA,3,85
2015,Diclofenac Potassium,CAMBIA,VA,3,52
2015,Diclofenac Potassium,DICLOFENAC POTASSIUM,VA,3,527
2015,Diclofenac Potassium,ZIPSOR,VA,3,10
2015,Diclofenac Sodium,DICLOFENAC SODIUM,VA,3,6108
2015,Diclofenac Sodium,DICLOFENAC SODIUM DR,VA,3,756
2015,Diclofenac Sodium,PENNSAID,VA,3,14
2015,Diclofenac Sodium,VOLTAREN,VA,3,10
2015,Diclofenac Sodium,VOLTAREN GEL,VA,3,1103
2015,Diclofenac Sodium,VOLTAREN-XR,VA,3,10
2015,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,VA,3,62
2015,Diflunisal,DIFLUNISAL,VA,3,100
2015,Etodolac,ETODOLAC,VA,3,688
2015,Fenoprofen Calcium,FENOPROFEN CALCIUM,VA,3,10
2015,Fenoprofen Calcium,NALFON,VA,3,10
